Price,Number of Bedrooms,WC,Latitude,Longitude,Agency,Property Type,Transaction Type,Status,Zone,Parish,County,Region,Number of Rooms,Typology,Floor area sq meter,Land area sq meter,Energy certification,vista,renovado,renovação,parqueamento,garagem,obras,remodelado,remodelação,com elevador,box,arrenda,arrendamento,inquilin,financiamento,logradouro,R/C
225000,2.0,1.0,38.641880478000004,-9.2316913604,"ERA Caparica - Red Forest, Lda - AMI 15076               ",Moradia Isolada,Venda,Usado,St.º António da Caparica,Costa da Caparica,Almada,Setúbal,3.0,2,50,220.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42500,0.0,0.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Lote,Venda,N/D,Quinta da Margaça,Charneca de Caparica e Sobreda,Almada,Setúbal,0.0,0,253,253.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42500,0.0,0.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Lote,Venda,N/D,N/D,Charneca de Caparica e Sobreda,Almada,Setúbal,0.0,0,253,253.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132000,1.0,1.0,38.641880478000004,-9.2316913604,"ERA Caparica - Red Forest, Lda - AMI 15076               ",Apartamento,Venda,Usado,Costa de Caparica,Costa da Caparica,Almada,Setúbal,2.0,1,67,67.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
230000,4.0,3.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Moradia Geminada,Venda,Usado,Marco Cabaço,Charneca de Caparica e Sobreda,Almada,Setúbal,5.0,4,71,230.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76000,0.0,0.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Terreno,Venda,N/D,Quintinhas,Charneca de Caparica e Sobreda,Almada,Setúbal,0.0,0,0,370.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,3.0,2.0,38.656322,-9.154402,"ERA Laranjeiro - Luis Correia & Pinto Imobiliária, Lda - AMI 11454               ",Apartamento,Venda,Novo,Feijó,Laranjeiro e Feijó,Almada,Setúbal,4.0,3,94,0.0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
240000,3.0,2.0,38.656322,-9.154402,"ERA Laranjeiro - Luis Correia & Pinto Imobiliária, Lda - AMI 11454               ",Apartamento,Venda,Novo,Feijó,Laranjeiro e Feijó,Almada,Setúbal,4.0,3,94,0.0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
240000,3.0,2.0,38.656322,-9.154402,"ERA Laranjeiro - Luis Correia & Pinto Imobiliária, Lda - AMI 11454               ",Apartamento,Venda,Novo,Feijó,Laranjeiro e Feijó,Almada,Setúbal,4.0,3,94,0.0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66150,0.0,0.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Terreno Urbano,Venda,N/D,Quintinhas,Charneca de Caparica e Sobreda,Almada,Setúbal,0.0,0,237,345.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000,0.0,0.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Garagem,Venda,Novo,Quinta Nova,Charneca de Caparica e Sobreda,Almada,Setúbal,0.0,0,23,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
99000,0.0,0.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Terreno Urbano,Venda,N/D,Quinta de Santa Maria,Charneca de Caparica e Sobreda,Almada,Setúbal,0.0,0,0,287.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82000,1.0,1.0,38.6714883,-9.176062,"ERA Almada - Mediaprimavera Soc. Med. Imobiliária, Lda - AMI 3952                ",Apartamento,Venda,Usado,Cristo Rei/Almada Antiga,"Almada, Cova da Piedade, Pragal e Cacilhas",Almada,Setúbal,2.0,1,45,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,2.0,1.0,38.6636145,-9.2033905,"ERA Caparica - Red Forest, Lda - AMI 15076               ",Moradia Rústica,Venda,Usado,Vila Nova Caparica,Caparica e Trafaria,Almada,Setúbal,3.0,2,66,300.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
240000,2.0,2.0,38.641880478000004,-9.2316913604,"ERA Caparica - Red Forest, Lda - AMI 15076               ",Apartamento,Venda,Novo,Costa de Caparica,Costa da Caparica,Almada,Setúbal,3.0,2,99,78.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,0.0,0.0,38.6714883,-9.176062,"ERA Almada - Mediaprimavera Soc. Med. Imobiliária, Lda - AMI 3952                ",Prédio,Venda,N/D,N/D,"Almada, Cova da Piedade, Pragal e Cacilhas",Almada,Setúbal,0.0,0,270,300.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,3.0,2.0,38.641880478000004,-9.2316913604,"ERA Caparica - Red Forest, Lda - AMI 15076               ",Apartamento,Venda,Usado,Capuchos,Costa da Caparica,Almada,Setúbal,5.0,3,158,0.0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80250,2.0,1.0,38.656322,-9.154402,"ERA Laranjeiro - Luis Correia & Pinto Imobiliária, Lda - AMI 11454               ",Apartamento,Venda,Usado,Laranjeiro,Laranjeiro e Feijó,Almada,Setúbal,3.0,2,71,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250000,0.0,0.0,38.6714883,-9.176062,"ERA Almada - Mediaprimavera Soc. Med. Imobiliária, Lda - AMI 3952                ",Azenha,Venda,N/D,N/D,"Almada, Cova da Piedade, Pragal e Cacilhas",Almada,Setúbal,0.0,0,180,298.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69000,0.0,0.0,38.617826,-9.1905574,"ERA Corroios - RABBIT´S HOUSE, LDA - AMI 10983               ",Lote,Venda,N/D,Quinta da Genovesa,Charneca de Caparica e Sobreda,Almada,Setúbal,0.0,0,0,183.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69000,0.0,0.0,38.617826,-9.1905574,"ERA Corroios - RABBIT´S HOUSE, LDA - AMI 10983               ",Lote,Venda,N/D,Quinta da Genovesa,Charneca de Caparica e Sobreda,Almada,Setúbal,0.0,0,183,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28500,0.0,0.0,38.656322,-9.154402,"ERA Laranjeiro - Luis Correia & Pinto Imobiliária, Lda - AMI 11454               ",Lote,Venda,N/D,Feijó,Laranjeiro e Feijó,Almada,Setúbal,0.0,0,364,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56150,0.0,0.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Terreno,Venda,N/D,Vale Fetal,Charneca de Caparica e Sobreda,Almada,Setúbal,0.0,0,0,283.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52150,0.0,0.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Terreno,Venda,N/D,Quintinhas,Charneca de Caparica e Sobreda,Almada,Setúbal,0.0,0,252,252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64150,0.0,0.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Terreno,Venda,N/D,N/D,Charneca de Caparica e Sobreda,Almada,Setúbal,0.0,0,319,319.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52150,0.0,0.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Terreno,Venda,N/D,Quintinhas,Charneca de Caparica e Sobreda,Almada,Setúbal,0.0,0,254,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56150,0.0,0.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Terreno,Venda,N/D,N/D,Charneca de Caparica e Sobreda,Almada,Setúbal,0.0,0,270,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56150,0.0,0.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Terreno,Venda,N/D,Quintinhas,Charneca de Caparica e Sobreda,Almada,Setúbal,0.0,0,270,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52150,0.0,0.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Terreno,Venda,N/D,Quintinhas,Charneca de Caparica e Sobreda,Almada,Setúbal,0.0,0,252,252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52150,0.0,0.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Terreno,Venda,N/D,N/D,Charneca de Caparica e Sobreda,Almada,Setúbal,0.0,0,151,252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175000,2.0,1.0,38.641880478000004,-9.2316913604,"ERA Caparica - Red Forest, Lda - AMI 15076               ",Apartamento,Venda,Usado,Costa de Caparica,Costa da Caparica,Almada,Setúbal,3.0,2,81,0.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56150,0.0,1.0,38.54711,-9.02219,"ERA Caparica - Red Forest, Lda - AMI 15076               ",Terreno Urbano,Venda,N/D,Funchalinho,N/D,Almada,Setúbal,3.0,0,42,280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7500,0.0,0.0,38.6636145,-9.2033905,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Garagem,Venda,Usado,Monte da Caparica,Caparica e Trafaria,Almada,Setúbal,0.0,0,16,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
400000,0.0,0.0,38.656322,-9.154402,"ERA Laranjeiro - Luis Correia & Pinto Imobiliária, Lda - AMI 11454               ",Terreno Para Construção,Venda,N/D,N/D,Laranjeiro e Feijó,Almada,Setúbal,0.0,0,234,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179900,1.0,1.0,38.641880478000004,-9.2316913604,"ERA Caparica - Red Forest, Lda - AMI 15076               ",Apartamento,Venda,Usado,Costa de Caparica,Costa da Caparica,Almada,Setúbal,2.0,1,56,0.0,5,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
60000,0.0,0.0,38.656322,-9.154402,"ERA Laranjeiro - Luis Correia & Pinto Imobiliária, Lda - AMI 11454               ",Lote,Venda,N/D,Feijó,Laranjeiro e Feijó,Almada,Setúbal,0.0,0,400,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,0.0,0.0,38.617826,-9.1905574,"ERA Corroios - RABBIT´S HOUSE, LDA - AMI 10983               ",Lote,Venda,N/D,Quinta da Brita,Charneca de Caparica e Sobreda,Almada,Setúbal,0.0,0,0,768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330000,4.0,3.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Moradia,Venda,Planta,Aroeira,Charneca de Caparica e Sobreda,Almada,Setúbal,5.0,0,122,319.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,3.0,2.0,38.6714883,-9.176062,"ERA Almada - Mediaprimavera Soc. Med. Imobiliária, Lda - AMI 3952                ",Apartamento,Venda,Usado,Cova da Piedade,"Almada, Cova da Piedade, Pragal e Cacilhas",Almada,Setúbal,4.0,3,95,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248000,4.0,2.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Moradia,Venda,Usado,Aroeira,Charneca de Caparica e Sobreda,Almada,Setúbal,6.0,0,147,320.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,3.0,3.0,38.6714883,-9.176062,"ERA Almada - Mediaprimavera Soc. Med. Imobiliária, Lda - AMI 3952                ",Prédio,Venda,Construção,N/D,"Almada, Cova da Piedade, Pragal e Cacilhas",Almada,Setúbal,0.0,0,210,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19000,0.0,0.0,38.641880478000004,-9.2316913604,"ERA Caparica - Red Forest, Lda - AMI 15076               ",Garagem,Venda,Usado,St.º António da Caparica,Costa da Caparica,Almada,Setúbal,0.0,0,15,15.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
150000,3.0,2.0,38.6714883,-9.176062,"ERA Almada - Mediaprimavera Soc. Med. Imobiliária, Lda - AMI 3952                ",Apartamento,Venda,Novo,N/D,"Almada, Cova da Piedade, Pragal e Cacilhas",Almada,Setúbal,4.0,3,85,238.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
62500,2.0,1.0,38.6636145,-9.2033905,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Apartamento,Venda,Usado,Monte da Caparica,Caparica e Trafaria,Almada,Setúbal,3.0,2,62,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76500,0.0,0.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Terreno,Venda,N/D,Vale Cavala,Charneca de Caparica e Sobreda,Almada,Setúbal,0.0,0,317,317.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,0.0,2.0,38.641880478000004,-9.2316913604,"ERA Caparica - Red Forest, Lda - AMI 15076               ",Loja,Venda,Usado,Costa de Caparica,Costa da Caparica,Almada,Setúbal,0.0,0,50,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
285500,3.0,3.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Moradia Geminada,Venda,Usado,Quinta da  Morgadinha,Charneca de Caparica e Sobreda,Almada,Setúbal,4.0,3,160,300.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13000,0.0,0.0,38.656322,-9.154402,"ERA Laranjeiro - Luis Correia & Pinto Imobiliária, Lda - AMI 11454               ",Garagem,Venda,Usado,Vale Flores de Baixo,Laranjeiro e Feijó,Almada,Setúbal,0.0,0,18,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20000,0.0,0.0,38.656322,-9.154402,"ERA Laranjeiro - Luis Correia & Pinto Imobiliária, Lda - AMI 11454               ",Garagem,Venda,Usado,Laranjeiro,Laranjeiro e Feijó,Almada,Setúbal,0.0,0,41,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
375000,4.0,3.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Moradia,Venda,Construção,N/D,Charneca de Caparica e Sobreda,Almada,Setúbal,5.0,0,180,408.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379000,4.0,3.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Moradia,Venda,Construção,Aroeira,Charneca de Caparica e Sobreda,Almada,Setúbal,5.0,0,180,408.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144900,2.0,2.0,38.6636145,-9.2033905,"ERA Caparica - Red Forest, Lda - AMI 15076               ",Apartamento,Venda,Usado,Vila Nova Caparica,Caparica e Trafaria,Almada,Setúbal,4.0,2,105,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330000,4.0,3.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Moradia Geminada,Venda,Construção,Aroeira,Charneca de Caparica e Sobreda,Almada,Setúbal,5.0,4,140,315.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
62500,0.0,0.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Terreno,Venda,N/D,Vale Cavala,Charneca de Caparica e Sobreda,Almada,Setúbal,0.0,0,315,315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,0.0,2.0,38.6714883,-9.176062,"ERA Almada - Mediaprimavera Soc. Med. Imobiliária, Lda - AMI 3952                ",Moradia,Venda,Usado,N/D,"Almada, Cova da Piedade, Pragal e Cacilhas",Almada,Setúbal,1.0,0,95,200.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350000,3.0,3.0,38.6714883,-9.176062,"ERA Almada - Mediaprimavera Soc. Med. Imobiliária, Lda - AMI 3952                ",Moradia,Venda,Novo,N/D,"Almada, Cova da Piedade, Pragal e Cacilhas",Almada,Setúbal,0.0,0,187,244.0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
259990,3.0,4.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Moradia em Banda,Venda,Usado,Palhais,Charneca de Caparica e Sobreda,Almada,Setúbal,4.0,0,160,207.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
86500,0.0,1.0,38.656322,-9.154402,"ERA Laranjeiro - Luis Correia & Pinto Imobiliária, Lda - AMI 11454               ",Loja,Venda,Usado,Feijó,Laranjeiro e Feijó,Almada,Setúbal,0.0,0,92,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23000,0.0,0.0,38.656322,-9.154402,"ERA Laranjeiro - Luis Correia & Pinto Imobiliária, Lda - AMI 11454               ",Garagem,Venda,Usado,Feijó,Laranjeiro e Feijó,Almada,Setúbal,0.0,0,18,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105000,0.0,0.0,38.656322,-9.154402,"ERA Laranjeiro - Luis Correia & Pinto Imobiliária, Lda - AMI 11454               ",Escritório,Venda,Usado,Feijó,Laranjeiro e Feijó,Almada,Setúbal,0.0,0,150,0.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70000,0.0,0.0,38.617826,-9.1905574,"ERA Corroios - RABBIT´S HOUSE, LDA - AMI 10983               ",Lote,Venda,N/D,Sobreda,Charneca de Caparica e Sobreda,Almada,Setúbal,0.0,0,96,294.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,6.0,3.0,38.6636145,-9.2033905,"ERA Caparica - Red Forest, Lda - AMI 15076               ",Fábrica/Indústria,Venda,Usado,Vila Nova Caparica 2,Caparica e Trafaria,Almada,Setúbal,0.0,0,600,1100.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64990,0.0,0.0,38.6636145,-9.2033905,"ERA Caparica - Red Forest, Lda - AMI 15076               ",Terreno Para Construção,Venda,N/D,Vila Nova Caparica 2,Caparica e Trafaria,Almada,Setúbal,0.0,0,295,295.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64990,0.0,0.0,38.6636145,-9.2033905,"ERA Caparica - Red Forest, Lda - AMI 15076               ",Terreno Para Construção,Venda,N/D,Vila Nova Caparica 2,Caparica e Trafaria,Almada,Setúbal,0.0,0,176,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88000,2.0,1.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Apartamento,Venda,Usado,Vale Fetal,Charneca de Caparica e Sobreda,Almada,Setúbal,3.0,2,73,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49990,0.0,0.0,38.6636145,-9.2033905,"ERA Caparica - Red Forest, Lda - AMI 15076               ",Terreno,Venda,N/D,N/D,Caparica e Trafaria,Almada,Setúbal,0.0,0,500,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66150,1.0,1.0,38.656322,-9.154402,"ERA Laranjeiro - Luis Correia & Pinto Imobiliária, Lda - AMI 11454               ",Apartamento,Venda,Usado,Feijó,Laranjeiro e Feijó,Almada,Setúbal,2.0,1,57,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61990,3.0,2.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Terreno,Venda,N/D,Palhais,Charneca de Caparica e Sobreda,Almada,Setúbal,3.0,0,60,317.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
107500,3.0,1.0,38.656322,-9.154402,"ERA Laranjeiro - Luis Correia & Pinto Imobiliária, Lda - AMI 11454               ",Apartamento,Venda,Usado,Laranjeiro,Laranjeiro e Feijó,Almada,Setúbal,4.0,3,83,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16000,0.0,0.0,38.656322,-9.154402,"ERA Laranjeiro - Luis Correia & Pinto Imobiliária, Lda - AMI 11454               ",Garagem,Venda,Usado,Laranjeiro,Laranjeiro e Feijó,Almada,Setúbal,0.0,0,18,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
26150,0.0,0.0,38.641880478000004,-9.2316913604,"ERA Caparica - Red Forest, Lda - AMI 15076               ",Loja,Venda,Usado,Costa de Caparica,Costa da Caparica,Almada,Setúbal,0.0,0,16,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96500,0.0,0.0,38.617826,-9.1905574,"ERA Corroios - RABBIT´S HOUSE, LDA - AMI 10983               ",Lote,Venda,N/D,Sobreda,Charneca de Caparica e Sobreda,Almada,Setúbal,0.0,0,0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325000,3.0,3.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Moradia,Venda,Planta,Aroeira,Charneca de Caparica e Sobreda,Almada,Setúbal,4.0,0,145,319.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,0.0,0.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Terreno,Venda,N/D,Marco Cabaço,Charneca de Caparica e Sobreda,Almada,Setúbal,0.0,0,300,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189000,3.0,1.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Moradia,Venda,Usado,Quinta da  Morgadinha,Charneca de Caparica e Sobreda,Almada,Setúbal,4.0,0,65,126.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25990,0.0,0.0,38.6636145,-9.2033905,"ERA Caparica - Red Forest, Lda - AMI 15076               ",Lote,Venda,N/D,Trafaria,Caparica e Trafaria,Almada,Setúbal,0.0,0,690,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34990,0.0,0.0,38.6636145,-9.2033905,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Loja,Venda,Usado,Monte da Caparica,Caparica e Trafaria,Almada,Setúbal,0.0,0,20,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,0.0,0.0,38.656322,-9.154402,"ERA Laranjeiro - Luis Correia & Pinto Imobiliária, Lda - AMI 11454               ",Prédio,Venda,Usado,Feijó,Laranjeiro e Feijó,Almada,Setúbal,0.0,0,186,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
133200,2.0,1.0,38.6714883,-9.176062,"ERA Almada - Mediaprimavera Soc. Med. Imobiliária, Lda - AMI 3952                ",Apartamento,Venda,Novo,N/D,"Almada, Cova da Piedade, Pragal e Cacilhas",Almada,Setúbal,0.0,2,50,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143850,2.0,1.0,38.6714883,-9.176062,"ERA Almada - Mediaprimavera Soc. Med. Imobiliária, Lda - AMI 3952                ",Apartamento,Venda,Novo,N/D,"Almada, Cova da Piedade, Pragal e Cacilhas",Almada,Setúbal,0.0,2,50,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350000,0.0,2.0,38.641880478000004,-9.2316913604,"ERA Caparica - Red Forest, Lda - AMI 15076               ",Loja,Venda,Usado,Costa de Caparica,Costa da Caparica,Almada,Setúbal,0.0,0,270,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10150,0.0,0.0,38.641880478000004,-9.2316913604,"ERA Caparica - Red Forest, Lda - AMI 15076               ",Loja,Venda,Usado,Costa de Caparica,Costa da Caparica,Almada,Setúbal,0.0,0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,4.0,3.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Moradia Isolada,Venda,Planta,Aroeira,Charneca de Caparica e Sobreda,Almada,Setúbal,5.0,4,160,315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125000,3.0,1.0,38.6714883,-9.176062,"ERA Almada - Mediaprimavera Soc. Med. Imobiliária, Lda - AMI 3952                ",Apartamento,Venda,Usado,N/D,"Almada, Cova da Piedade, Pragal e Cacilhas",Almada,Setúbal,4.0,3,82,0.0,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
359000,4.0,4.0,38.6636145,-9.2033905,"ERA Caparica - Red Forest, Lda - AMI 15076               ",Moradia,Venda,Usado,Funchalinho,Caparica e Trafaria,Almada,Setúbal,6.0,0,145,315.0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
266000,4.0,3.0,38.617826,-9.1905574,"ERA Charneca da Caparica - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Moradia Geminada,Venda,Usado,Vale Cavala,Charneca de Caparica e Sobreda,Almada,Setúbal,5.0,4,122,353.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
